port_name,ship_count,category,needs_research
LAMBETH.,1,likely_real_port,True
JOINERY.,1,parsing_error,False
Bay St. Paul,1,likely_real_port,True
Swarwik,1,likely_real_port,True
Torneouen,1,likely_real_port,True
"Christiania and, Gothenburg",1,likely_real_port,True
Mosane,1,likely_real_port,True
Naskee,1,likely_real_port,True
Rano,1,likely_real_port,True
Horseno,1,likely_real_port,True
Christiansann,1,likely_real_port,True
Kornsosand,1,likely_real_port,True
Westering,1,likely_real_port,True
Cisterns.,1,likely_real_port,True
Chimney.,1,likely_real_port,True
Legs.,1,likely_real_port,True
Trees.,1,likely_real_port,True
Corcarneau,1,likely_real_port,True
"creditors, and the chairman stated that there was still no quorum present. The Official Receiver would therefore wind up the estate. KELLEY, WM., builder, Millbrook Road, Edmonton.",1,parsing_error,False
"The bankrupt appeared at the Tunbridge Wells Bankruptcy Court last week, and on behalf Mr. Hare, solicitor, said it was impossible to file an amended deficiency account, as ordered at the last sitting, until the previous day. In answer to the Deputy Official Receiver, the bankrupt admitted that some goods had been removed from his premises which he had not previously disclosed. The examination was therefore adjourned to enable further inquiries to be made. MATTHEWS, JOHN WILLIAM, builder, Folkestone.",1,likely_real_port,True
Bayo nne,1,likely_real_port,True
"Economy Point, Nova Scotia",1,likely_real_port,True
Mera,1,likely_real_port,True
Warf,1,likely_real_port,True
Lefjefjord,1,likely_real_port,True
Guysboro',1,likely_real_port,True
Farosund,1,likely_real_port,True
Hommelvik and Aalesund,1,likely_real_port,True
Batekarnas,1,likely_real_port,True
Salis,1,likely_real_port,True
Hernosand and Stockholm,1,likely_real_port,True
Malam,1,likely_real_port,True
Jule,1,likely_real_port,True
T. W. Allen,1,ambiguous,True
"Trieste, Fiume, and Barcelona",1,likely_real_port,True
Holsingfors,1,likely_real_port,True
Odin,1,likely_real_port,True
Almvik,1,likely_real_port,True
Carlberg,1,likely_real_port,True
Arendal & Grimstadt,1,likely_real_port,True
Krager o,1,likely_real_port,True
Arenos,1,likely_real_port,True
Simble Brug,1,likely_real_port,True
Somes,1,likely_real_port,True
Hjorthammar,1,likely_real_port,True
cut Saw Bench for Box Work.,1,ambiguous,True
Chisels.,1,likely_real_port,True
Farrsborg,1,likely_real_port,True
Rilgedahl,1,likely_real_port,True
Mobilc,1,likely_real_port,True
"Skilton, Leatherhead. OAKHAM.",1,likely_real_port,True
"Mr. F. D. Banister, chief engineer of the company, London Bridge Terminus, S.E.",1,likely_real_port,True
Hotel,1,likely_real_port,True
Rotterdam 900 bdls. hoops,1,likely_real_port,True
"merchant, Hounslow.",1,ambiguous,True
Lynn.,1,likely_real_port,True
"maker, of Battersea and Wandsworth Bridge Road.",1,ambiguous,True
Porto Prince,1,likely_real_port,True
Phillippeville,1,likely_real_port,True
"Riga 324 pcs. hewn fir, 3,653 deals and battens",1,ambiguous,True
"Danzig 41,285 pit props",1,ambiguous,True
"27,704 props",1,ambiguous,True
"Pataholm 10,665 battens",1,ambiguous,True
Narva 37 073 deals and battens,1,ambiguous,True
Toneberg,1,likely_real_port,True
"15,515 deals and battens",1,ambiguous,True
"27,157 props",1,ambiguous,True
"4,347 fir battens",1,ambiguous,True
Nysted,1,likely_real_port,True
"781 pcs. cedar, 63 pcs. maple",1,ambiguous,True
"Gothenburg 6,441 fir battens",1,likely_real_port,True
"Ra[?]so 18,118 fir battens and boards",1,ambiguous,True
"28,990 boards",1,ambiguous,True
"2,299 deals",1,ambiguous,True
"Pontaven,",1,likely_real_port,True
Frey,1,likely_real_port,True
"Christiania 187 lds. hewn fir, 33 lds. sawn fir, 17 lds. firewood",1,ambiguous,True
27 birch scant,1,ambiguous,True
"Doboy 312 lds. hewn fir, 278 lds. sawn fir, 158 deals",1,ambiguous,True
Halmatad,1,likely_real_port,True
"10,307 deals, battens, and boards",1,ambiguous,True
"14,366 pit props",1,ambiguous,True
"21,093 props",1,ambiguous,True
419 deals,1,ambiguous,True
"Gothenburg 1,507 bdls. birch squares, 63 lds. props",1,ambiguous,True
710 deals and battens,1,ambiguous,True
"Christiania 9,937 pcs. pitwood J. Budge",1,ambiguous,True
"Baltimore 268 pcs. oak, 9,720 staves",1,ambiguous,True
Royhall,1,likely_real_port,True
"Stettin 892 oak logs, 279 pcs. fir timber",1,parsing_error,False
441 srds. deals and battens,1,ambiguous,True
8 cs. mouldings,1,ambiguous,True
"19,057 pit props",1,ambiguous,True
"Quebec and Montreal 11,144 deals",1,ambiguous,True
"Soderhamn 8,967 fir battens",1,likely_real_port,True
"Drammen 6,042 deals and battens",1,likely_real_port,True
"Archangel 5,597 deals",1,ambiguous,True
New York 809 pcs. lumber,1,ambiguous,True
"9,799 deals and boards",1,ambiguous,True
Ro (Hernosand),1,likely_real_port,True
Machine,1,likely_real_port,True
Breviz,1,likely_real_port,True
Lieutenant von Witzleben,1,likely_real_port,True
wood & Co. Pylades,1,parsing_error,False
"holes in the lower streets were burst open in all directions, and the water rose in many places like a fountain. All work in Trades Lane was stopped, as well as a saw",1,parsing_error,False
Finklipsan,1,likely_real_port,True
Kaanessari,1,likely_real_port,True
Onega and Soroka,1,likely_real_port,True
Rorvik,1,likely_real_port,True
Westby,1,likely_real_port,True
Bay Verts,1,likely_real_port,True
Whycocomah,1,likely_real_port,True
Pyle,1,likely_real_port,True
Brandholmen,1,likely_real_port,True
Aba,1,ocr_error,False
"Meteghan, N.S.",1,likely_real_port,True
Bow.,1,likely_real_port,True
This debtor has presented a petition in bankruptcy.,1,likely_real_port,True
St. Annes des Monts,1,likely_real_port,True
Harnas and Gefle,1,likely_real_port,True
Nastor,1,likely_real_port,True
"mill work and saving fuel. Its prompt, certain, self",1,ambiguous,True
"ABO. Russia Yard, No.",1,likely_real_port,True
"CHRISTIANIA. Norway Yard, No.",1,likely_real_port,True
"NORRKOPING. Norway Yard, No.",1,likely_real_port,True
"GEFLE. Swedish Yard, No.",1,likely_real_port,True
"The adjourned public examination was held at the Kingston Bankruptcy Court on Friday week, before the Registrar. The Deputy Official Receiver said the bankrupt could not comply with an order for a cash account. So far as he was concerned the examination could be closed, but the trustee was not there to say if he was satisfied with the accounts furnished. Later on the solicitor for the trustee appeared and reported that the accounts filed were in order, so the examination was closed. HILL, REUBEN, builder, West Green, and Melgund Road, N.",1,parsing_error,False
Mariestad,1,likely_real_port,True
Rorso,1,likely_real_port,True
Hanskalaete,1,likely_real_port,True
Richibuoto,1,likely_real_port,True
West B.,1,likely_real_port,True
Sandjora,1,likely_real_port,True
"Nynamn, Soderhamn",1,likely_real_port,True
Ed,1,ocr_error,False
"Nvhamn, Soderhamn",1,likely_real_port,True
NewRichmond,1,likely_real_port,True
Soroko,1,likely_real_port,True
Johann,1,likely_real_port,True
Harnae,1,likely_real_port,True
Lovo,1,likely_real_port,True
Paskllavik,1,likely_real_port,True
Koy,1,ocr_error,False
Hirschberg,1,likely_real_port,True
Pentocost,1,likely_real_port,True
Tolung,1,likely_real_port,True
Purveyor,1,likely_real_port,True
Kragerog,1,likely_real_port,True
Hallstadt,1,likely_real_port,True
Rio de Janeiro,1,likely_real_port,True
"At the last sitting of the Taunton Bankruptcy Court, held on Tuesday, before Mr. Registrar Meyler, this bankrupt attended for his public examination. Mr. G. Philpot, Official Receiver, represented the Board of Trade, Mr. G. E. Colthurst, trustee, and Mr. G. H. Kite appeared in the interest of the bankrupt, who attributes his failure through being a composition for his Taunton plumbers. The examination was adjourned to allow the trading and profit and loss accounts to be duly furnished, and after a short examination on some of the items allowed to pass, no opposition being raised by the Official Receiver or trustee. THOMAS & CHIVERS, builders, Locksbrook, wood Road, Bristol.",1,parsing_error,False
rubber and Gutta,1,ambiguous,True
Port Larralde,1,likely_real_port,True
Victoria Park Saw,1,likely_real_port,True
Wartan,1,likely_real_port,True
Naskaske,1,likely_real_port,True
Warbeck,1,likely_real_port,True
Baltimore & Halifax,1,likely_real_port,True
Bjornvik,1,likely_real_port,True
Withernsea,1,likely_real_port,True
Trebigni,1,likely_real_port,True
"Port Plakeley, W.I.",1,likely_real_port,True
Sandarna,1,likely_real_port,True
Jolannedal,1,likely_real_port,True
Bredre,1,likely_real_port,True
"Street, Lambeth.",1,likely_real_port,True
"CUTTS, HENRY.",1,likely_real_port,True
Sandarn,1,likely_real_port,True
Colombo',1,likely_real_port,True
Hudikswall & Sundswall,1,likely_real_port,True
Nith,1,likely_real_port,True
Hire.,1,likely_real_port,True
Pulleys.,1,likely_real_port,True
"Cameras, &c.",1,ambiguous,True
Holders.,1,likely_real_port,True
"Saw, &c.",1,ocr_error,False
Planing.,1,likely_real_port,True
Curtis,1,likely_real_port,True
Dart,1,likely_real_port,True
Eckernforde,1,likely_real_port,True
Loient,1,likely_real_port,True
Nicoline,1,likely_real_port,True
Rose,1,likely_real_port,True
Shingles.,1,likely_real_port,True
"ground, Hand Saws.",1,ambiguous,True
Poplar.,1,likely_real_port,True
"hardening Nuts, &c.",1,ambiguous,True
Escoumaines,1,likely_real_port,True
Lookne,1,likely_real_port,True
Henneboat,1,likely_real_port,True
six houses are to be erected at Wexford. A new fire,1,ambiguous,True
Hambeschow,1,likely_real_port,True
Danzig & Stettin,1,likely_real_port,True
Bjerneborg,1,likely_real_port,True
Villegrain,1,likely_real_port,True
Kannisaari,1,likely_real_port,True
Pensaco'a,1,likely_real_port,True
Ste. Marie,1,likely_real_port,True
Oscarshamp,1,likely_real_port,True
Landswall,1,likely_real_port,True
Wifstawarf and Skonvik,1,likely_real_port,True
"Hillsborough, N.B.",1,likely_real_port,True
Market,1,likely_real_port,True
Barkevig,1,likely_real_port,True
Bordenaux,1,likely_real_port,True
St. Trogan,1,likely_real_port,True
Lorenz,1,likely_real_port,True
Rowntrees,1,likely_real_port,True
Sidekaviken,1,likely_real_port,True
Poulain,1,likely_real_port,True
La Rochefort,1,likely_real_port,True
"This debtor appeared at the Exeter Bankruptcy Court on Friday week, before the Registrar, for his examination. The Official Receiver said, with reference to the building operations into which the debtor entered, the debtor had been ordered to prepare an account of his transactions, and that had been supplied that morning by Mr. Gould, but it did not contain the information required. Debtor was ordered to appear before the Judge, and to prepare a list of his accounts relative to his building accounts. FOSTER, HENRY, builder, Mutley.",1,parsing_error,False
Hambur,1,likely_real_port,True
Rouillac,1,likely_real_port,True
"Sir,",1,likely_real_port,True
Langessund,1,likely_real_port,True
Lath,1,likely_real_port,True
Madeleine,1,likely_real_port,True
Corunra,1,likely_real_port,True
Le Pouliquen,1,likely_real_port,True
Paimboeuf,1,likely_real_port,True
"Miramichi, N. B.",1,ambiguous,True
Plads,1,likely_real_port,True
Dragerce,1,likely_real_port,True
"maps, and as a history of a wonderful country, apart from its value as a guide to the investor, is full of interesting and entertaining matter. We congratulate Mr. E. P. Mathers, F.R.G.S., who is the author, upon the excellence and the popularity of his work, and also upon his very readable and useful weekly publication, South Africa, which continues and supplements, with a record of passing events, the information he has given us of that region, which an enthusiastic poet has described as a",1,ambiguous,True
East.,1,likely_real_port,True
Bordeaux and Nantes,1,likely_real_port,True
Carlakrona,1,likely_real_port,True
Narvig,1,likely_real_port,True
Osoarshamn,1,likely_real_port,True
Batiscan & Quebec,1,likely_real_port,True
Weemer,1,likely_real_port,True
Onoga,1,likely_real_port,True
"mills are busy, and present prospects indicate a continuance of briskness.  SALE OF GROWING WOOD.",1,parsing_error,False
Oldersund,1,likely_real_port,True
Stromfars,1,likely_real_port,True
Salaro,1,likely_real_port,True
Riga & Narva,1,likely_real_port,True
Pestaholm,1,likely_real_port,True
Apollo Harbour,1,likely_real_port,True
Vartsala,1,likely_real_port,True
Kaunissuari,1,likely_real_port,True
Fredriksund,1,likely_real_port,True
Goaten,1,likely_real_port,True
"Gold River, N.S.",1,likely_real_port,True
Gerhardina,1,likely_real_port,True
Kolbodo,1,likely_real_port,True
Bjorhnas,1,likely_real_port,True
Vallagareia,1,likely_real_port,True
Angelo,1,likely_real_port,True
Ringarde,1,likely_real_port,True
Saltan,1,likely_real_port,True
Aastad,1,likely_real_port,True
from Hernosand,1,ambiguous,True
Triesta,1,likely_real_port,True
Largs,1,likely_real_port,True
D.na,1,likely_real_port,True
Bjornsund,1,likely_real_port,True
Coldfield.,1,likely_real_port,True
Riser,1,likely_real_port,True
Sernas,1,likely_real_port,True
Nersuoes,1,likely_real_port,True
Crons'adt,1,likely_real_port,True
Poulignen,1,likely_real_port,True
NewYork,1,likely_real_port,True
Blocks,1,likely_real_port,True
"mills, Robin Hood. Mr. Warmby, who has lately left the mills, was walking on the premises, when he accidentally fell into a hot",1,ambiguous,True
Rugenwalden,1,likely_real_port,True
Langangfjord,1,likely_real_port,True
"Charleston, S.O.",1,likely_real_port,True
Turning.,1,likely_real_port,True
"Union, Mr. C. C. Hooley, C.E., Union Offices, Patricroft",1,ambiguous,True
Stevens,1,likely_real_port,True
"Estate, for Mr. H. Whitaker, Nelson Street, Nelson, architect",1,likely_real_port,True
Emanuel,1,likely_real_port,True
Cross,1,likely_real_port,True
Saanum,1,likely_real_port,True
Le Faon,1,likely_real_port,True
Beraimis,1,likely_real_port,True
Dahl,1,likely_real_port,True
"Chatham, N B.",1,ambiguous,True
"Brunswick, U.S.",1,likely_real_port,True
Ornskolsvik,1,likely_real_port,True
Harmas,1,likely_real_port,True
Kopmaholmen,1,likely_real_port,True
Morennes,1,likely_real_port,True
"Depôt, Leyton.",1,likely_real_port,True
Newington.,1,likely_real_port,True
Dorat,1,likely_real_port,True
Jean,1,likely_real_port,True
INJURIES.,1,likely_real_port,True
WIRE,1,likely_real_port,True
Fulham.,1,likely_real_port,True
Terceira,1,likely_real_port,True
Sanlarne,1,likely_real_port,True
Docksta,1,likely_real_port,True
"Trieste, Fiume",1,likely_real_port,True
Nexo,1,likely_real_port,True
Fredrikshald qty. pit props,1,likely_real_port,True
Woods,1,parsing_error,False
Foynland,1,likely_real_port,True
Valkyria,1,likely_real_port,True
Wanderer,1,likely_real_port,True
Rod,1,ocr_error,False
Holloway.,1,likely_real_port,True
Eastbourne.,1,likely_real_port,True
Abbotsham.,1,likely_real_port,True
"Campbleton, N.B.",1,likely_real_port,True
Ko'ka,1,likely_real_port,True
Eugenie,1,likely_real_port,True
Bonga,1,likely_real_port,True
Orange Bluff,1,likely_real_port,True
Batvik and Skuthamn,1,likely_real_port,True
Pernosand,1,likely_real_port,True
Pontecost,1,likely_real_port,True
Kolboden,1,likely_real_port,True
Gaarp,1,likely_real_port,True
Fer,1,ocr_error,False
"sections, and of these six belong to electrical engineering and fourteen to general inventions, and industries, with special sections for women's and artisans industries. There is also a separate section for fine arts. The general manager is Mr. Lee Bapty, whose name is a guarantee for efficient management and attention to the interests of exhibitors.  FIRE AT POLMADIE",1,ambiguous,True
past seven o'clock on Saturday evening in the saw,1,ambiguous,True
"This bankrupt has attended before Mr. Henry Symonds, Registrar, Dorchester Bankruptcy Court, for his public examination. It being shown that he had complied with the order made on him to furnish an amended deficiency account, he was allowed to pass, subject to filing the usual affidavit of full disclosure. BECK, JAMES, the younger, builder, Maxilla Gardens, North Kensington, W.",1,likely_real_port,True
"FOAD, CEPHAS, builder, West Cliff, and High Street, Whitstable, Kent.",1,likely_real_port,True
Nyhaun,1,likely_real_port,True
Stocka and Skelleftea,1,likely_real_port,True
Messida,1,likely_real_port,True
Nassaire,1,likely_real_port,True
Larva,1,likely_real_port,True
Haslsta,1,likely_real_port,True
Skuthamn,1,likely_real_port,True
Sandoo,1,likely_real_port,True
Marciani,1,likely_real_port,True
Nedcrkalix,1,likely_real_port,True
Wanerk,1,likely_real_port,True
"Port Royal, U.S.",1,likely_real_port,True
Parva,1,likely_real_port,True
Angorn,1,likely_real_port,True
mill Boilers.,1,ambiguous,True
Can you advise me as to the best plan for hauling heavy logs into a saw,1,likely_real_port,True
I should be glad if you would inform me if there is any machine made for moulding hard stone.,1,likely_real_port,True
faced Irons.,1,ambiguous,True
Dyewoods.,1,likely_real_port,True
Any information respecting same suitable for a builder's business will be much valued. It is desired to use waste shavings from wood,1,parsing_error,False
